,ingredients_text,carbohydrates_100g,fiber_100g,sugars_100g,proteins_100g,fat_100g,saturated-fat_100g
47038,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
47055,pasteurized-part-skim-milk cheese-cultures salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,1.2441872737627027,0.3245117918712907,1.0659424893865586
47056,pasteurized-milk cheese-cultures salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.6977012926517098,1.8233550841158221
47058,pasteurized-part-skim-milk cheese-culture salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.3245117918712907,1.0659424893865586
47060,pasteurized-milk cheese-culture salt-and-enzymes,-0.8029341898126418,-0.7707894564703334,-0.6208923573923127,1.50068863010016,0.6977012926517098,1.6551981834203329
47061,pasteurized-part-skim-milk cheese-culture salt-and-enzymes,-0.8029341898126418,-0.7707894564703334,-0.6208923573923127,2.0136913427750756,0.6977012926517098,1.9915119848113116
47062,pasteurized-milk cheese-cultures salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.6977012926517098,1.8233550841158221
47064,pasteurized-milk cheese-cultures salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.6977012926517098,1.8233550841158221
47065,pasteurized-part-skim-milk cheese-culture slat enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.3245117918712907,1.0659424893865586
47066,pasteurized-milk cheese-cultures salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.6977012926517098,1.8233550841158221
47067,pasteurized-part-skim-milk cheese-culture salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.3245117918712907,1.0659424893865586
47075,milk vitamin-d3,-0.8091193066905535,-0.7707894564703334,-0.36646619361097865,-0.7065163185515758,-0.6215288193507801,-0.40649020409831604
47076,milk skim-milk vitamin-a-palmitate vitamin-d3,-0.7802554279269651,-0.7707894564703334,-0.3431345366703323,-0.615986428079532,-0.6868631157058955,-0.5237761096254222
47077,skim-milk vitamin-a-palmitate vitamin-d3,-0.7946873673087593,-0.7707894564703334,-0.3431345366703323,-0.6612513733155538,-0.7955793848408075,-0.7004115095156422
47078,skim-milk milk vitamin-a-palmitate vitamin-d3,-0.7661671061494992,-0.7707894564703334,-0.3431345366703323,-0.5717992196348438,-0.7412212502733515,-0.6128003511700931
47079,skim-milk milk vitamin-a-palmitate vitamin-d3,-0.7661671061494992,-0.7707894564703334,-0.3431345366703323,-0.5717992196348438,-0.7412212502733515,-0.6128003511700931
47080,skim-milk vitamin-a-palmitate vitamin-d3,-0.7946873673087593,-0.7707894564703334,-0.3431345366703323,-0.6612513733155538,-0.7955793848408075,-0.7004115095156422
47081,skim-milk milk vitamin-a-palmitate vitamin-d3,-0.7661671061494992,-0.7707894564703334,-0.3431345366703323,-0.5717992196348438,-0.7412212502733515,-0.6128003511700931
47082,milk vitamin-d3,-0.8091193066905535,-0.7707894564703334,-0.36646619361097865,-0.7065163185515758,-0.6215288193507801,-0.40649020409831604
47083,milk vitamin-d3,-0.8091193066905535,-0.7707894564703334,-0.36646619361097865,-0.7065163185515758,-0.6215288193507801,-0.40649020409831604
47084,milk vitamin-d3,-0.8091193066905535,-0.7707894564703334,-0.36646619361097865,-0.7065163185515758,-0.6215288193507801,-0.40649020409831604
47085,milk skim-milk vitamin-a-palmitate vitamin-d3,-0.7802554279269651,-0.7707894564703334,-0.3431345366703323,-0.615986428079532,-0.6868631157058955,-0.5237761096254222
47086,milk skim-milk vitamin-a-palmitate vitamin-d3,-0.7802554279269651,-0.7707894564703334,-0.3431345366703323,-0.615986428079532,-0.6868631157058955,-0.5237761096254222
47088,milk skim-milk high-fructose-corn-syrup cocoa processed-with-alkali  cornstarch salt carrageenan artificial-flavor vitamin-a-palmitate vitamin-d3,-0.5514061034442278,-0.6566338938345426,0.027394396172789603,-0.615986428079532,-0.6868631157058955,-0.5237761096254222
47095,peaches water corn-syrup sugar,-0.5029560212339186,-0.7707894564703334,-0.0476002154221451,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47353,almonds sea-salt,-0.47546661288764386,3.3102719077591845,-0.6208923573923127,0.47468320475032977,1.817792469363808,-0.7004115095156422
47354,corn-syrup-solids corn-starch-modified nonfat-dry-milk caramel-color artificial-flavor titanium-dioxide for-color ,-0.652086061512459,-0.7707894564703334,-0.46423694650511577,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47364,dextrose yellow-corn-flour salt spices onion paprika for-color  garlic-powder natural-flavors,1.2037926194654147,0.7417717484538935,1.1334260382877155,-0.4985131178241417,-0.6581160253096447,-0.7004115095156422
47375,salt dehydrated-garlic spices paprika soybean-oil maltodextrin tapioca corn  dextrose autolyzed-yeast-extract parsley natural-flavor,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47390,sugar hydrolyzed-soy-protein maltodextrin corn-starch-modified salt spices garlic-powder caramel-color natural-flavors sunflower-oil disodium-inosinate disodium-guanylate,1.3244023985846953,-0.7707894564703334,1.8478191531846493,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47399,corn-syrup nonfat-milk glycerine pectin modified-corn-starch carrageenan salt disodium-phosphate sodium-bicarbonate artificial-flavors potassium-sorbate a-preservative ,1.438827060826064,-0.7707894564703334,1.8789280291055113,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
47403,corn-syrup nonfat-milk sugar hydrogenated-vegetable-oil soybean coconut heavy-cream palm-oil maltodextrin high-fructose-corn-syrup salt disodium-phosphate emulsifier soy-lecithin mono-and-diglycerides  vanillin vitamin-e mixed-tocopherols ,1.4481047361429316,-0.7707894564703334,2.381669684612296,-0.48234706595413385,-0.2305683899617696,0.6363651968535433
47425,chicken-broth salt flavorings,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.1482686993339895,-0.6790230001432817,-0.636822765555163
47429,chicken-broth salt flavorings,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.0512723881139425,-0.772059038152966,-0.7004115095156422
47433,chicken-broth salt flavorings,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,0.6665203536077562,-0.048677708909128425,-0.13235206346869458
47478,walnuts,-0.4926474931040656,1.1983939989970565,-0.42923946109414624,0.420796365183637,2.6289830929089204,0.2746158978783726
47481,pecans,-0.5084539029031735,2.0830996094244343,-0.43590564879147375,0.012334121268105838,3.0371917765356815,0.24211498429857203
47493,apples water ascorbic-acid vitamin-c ,-0.5754593357472183,-0.5424783311987519,-0.07870909134300694,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47511,water soybeans wheat salt sodium-benzoate as-a-preservative ,-0.7373032273859109,-0.7707894564703334,-0.25036342454919086,-0.34655223024606807,-0.7955793848408075,-0.7004115095156422
47530,green-beans,-0.7544841076023325,-0.05731718999664141,-0.48367999395565436,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422
47536,apples high-fructose-corn-syrup corn-syrup strawberry-puree natural-flavor water ascorbic-acid vitamin-c  red-#40 blue-#1,-0.2974726938455149,-0.5139394405398042,0.2640440594279169,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47546,carrots,-0.6833552635063467,0.22807171659283537,-0.3592444902722072,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
47550,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056871,-0.7955793848408075,-0.7004115095156422
47551,green-beans,-0.751735166767705,-0.05731718999664141,-0.5514529022118176,-0.9306855711490177,-0.7955793848408075,-0.7004115095156422
47553,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
47554,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
47556,broccoli green-beans red-peppers mushrooms,-0.7644490181278571,-0.08585608065558911,-0.49034618165298194,-0.8121345241022937,-0.7955793848408075,-0.7004115095156422
47574,raisins,1.7824446651544983,0.6561550764770505,2.7122014912714523,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
47599,turkey natural-flavorings rosemary-extract ,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.0512723881139425,-0.42238988406038835,-0.38529395611148964
47603,pork water salt sodium-lactate spices garlic-powder maltodextrin preservatives bha bht citric-acid ,-0.9266365273708781,-0.7707894564703334,-0.6208923573923127,1.0652829664012826,0.5414216557702737,0.44983821456947093
47604,pork water salt sodium-lactate dextrose spices garlic-powder preservatives bha bht citric-acid ,-0.9266365273708781,-0.7707894564703334,-0.6208923573923127,1.0652829664012826,0.42016120173517973,0.44983821456947093
47627,cured-with:-water salt sugar sodium-phosphate sodium-erythorbate sodium-nitrite,-0.8847151796428092,-0.7707894564703334,-0.48867963472865,0.9876859174252451,-0.5154259220700728,-0.44746961687284714
47643,sugar almonds palm-kernel-oil cocoa processed-with-alkali  nonfat-dry-milk whey-powder soy-lecithin salt natural-and-artificial-flavor,0.8333728419993627,0.5990772951591551,2.0244731271638288,-0.2958986010533769,1.070890793432129,2.664139587593269
47651,pasteurized-milk cheese-culture salt microbial-enzymes annatto color ,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.8842960430419193,2.327825786202291
47665,pasteurized-milk vinegar enzymes salt,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,0.8594352392565162,0.13791704148108114,0.8130005967437635
47683,pasteurized-milk cultures enzymes salt,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.2441872737627027,0.6977012926517098,1.8233550841158221
47685,shrimp salt sodium-tripolyphosphate,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,-0.7020206724602823,-0.7004115095156422
47700,cultured-pasteurized-milk salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.4225732733968187,0.47468320475032977,0.8842960430419193,2.327825786202291
47803,corn-syrup sugar gelatin modified-food-starch corn  fumaric-acid lactic-acid citric-acid sodium-citrate calcium-lactate sodium-lactate natural-and-artificial-flavors titanium-dioxide color  red-40 yellow-5 yellow-6 blue-1,1.661147650826561,-0.7707894564703334,1.9933642512429672,-0.4316934367614426,-0.7955793848408075,-0.7004115095156422
47836,sugar corn-syrup gelatin high-fructose-corn-syrup artificial-flavor yellow-5 red-3 blue-1,2.2978710716471498,-0.7707894564703334,2.851080401632443,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
47854,corn-syrup sugar gelatin fumaric-acid lactic-acid citric-acid sodium-lactate calcium-lactate titanium-dioxide color  natural-and-artificial-flavor yellow-5 red-40 yellow-6 blue-1,1.5477538413981777,-0.7707894564703334,2.7666420241329606,-0.5394671158948282,-0.7955793848408075,-0.7004115095156422
47910,sugar corn-syrup confectioner's-glaze salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47929,sugar corn-syrup modified-food-starch corn  tartaric-acid malic-acid citric-acid natural-and-artificial-flavor sodium-citrate titanium-dioxide color  red-40 yellow-5 blue-1,1.8528862740418273,-0.7707894564703334,2.0855798477226646,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47981,sugar corn-syrup cocoa-powder confectioner's-glaze shellac  salt hydrogenated-palm-kernel-oil natural-and-artificial-flavors dextrose sea-salt gelatin honey red-40 sesame-oil yellow-6 blue-1 yellow-5 soy-lecithin,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47983,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin ,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47984,corn-syrup sugar cornstarch modified-food-starch corn  natural-and-artificial-flavors red-40 caramel-color yellow-6 blue-1 yellow-5,2.06077492466053,-0.7707894564703334,3.0827304241145743,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47987,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
47993,corn-syrup sugar modified-food-starch corn  natural-and-artificial-flavors red-40 yellow-5 blue-1,2.0769249520639663,-0.7707894564703334,2.5533240178184795,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48010,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48013,corn-syrup sugar modified-food-starch corn  natural-and-artificial-flavors citric-acid sodium-citrate red-40 yellow-5 blue-1,2.040157868400824,-0.7707894564703334,2.573322580910462,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48017,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48018,sugar corn-syrup salt confectioner's-glaze shellac  gelatin sesame-oil honey dextrose artificial-flavor yellow-6 red-3 yellow-5 blue-1,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48019,sugar corn-syrup cocoa-powder confectioner's-glaze shellac  salt hydrogenated-palm-kernel-oil gelatin artificial-flavor dextrose honey sesame-oil yellow-6 red-3 soy-lecithin red-40 yellow-5 blue-1,2.1171282117703933,-0.7707894564703334,3.2249424283242285,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48021,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48023,sugar corn-syrup cocoa-powder confectioner's-glaze shellac  salt hydrogenated-palm-kernel-oil natural-and-artificial-flavors dextrose sea-salt gelatin honey red-40 sesame-oil yellow-6 blue-1 yellow-5 soy-lecithin,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48060,sugar corn-syrup confectioner's-glaze salt natural-and-artificial-flavors dextrose caramel-color gelatin honey coffee yellow-5 sesame-oil yellow-6 red-3 blue-1 red-40,2.205437936082801,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48064,sugar corn-syrup confectioner's-glaze salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48065,sugar corn-syrup confectioner's-glaze salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48066,sugar corn-syrup confectioner's-glaze salt natural-and-artificial-flavors dextrose caramel-color gelatin honey coffee yellow-5 sesame-oil yellow-6 red-3 blue-1 red-40,2.205437936082801,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48074,sugar corn-syrup confectioner's-glaze salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48075,sugar corn-syrup confectioner's-glaze salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48107,sugar corn-syrup cocoa-powder confectioner's-glaze salt hydrogenated-palm-kernel-oil gelatin artificial-flavor dextrose honey sesame-oil yellow-6 red-3 soy-lecithin red-40 yellow-5 blue-1,2.1171282117703933,-0.7707894564703334,3.2249424283242285,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48108,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48109,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48111,sugar corn-syrup salt confectioner's-glaze shellac  gelatin sesame-oil honey dextrose artificial-flavor yellow-6 red-3 yellow-5 blue-1,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48112,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48113,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48114,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48116,sugar corn-syrup confectioner's-glaze shellac  salt cocoa-powder hydrogenated-palm-kernel-oil gelatin dextrose honey artificial-flavor sesame-oil yellow-6 yellow-5 red-3 soy-lecithin blue-1 red-40,2.134309091986815,-0.7707894564703334,3.3082697745408227,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48117,sugar corn-syrup confectioner's-glaze shellac  salt dextrose gelatin sesame-oil artificial-flavor honey yellow-6 yellow-5 red-3,2.1171282117703933,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48137,sugar corn-syrup confectioner's-glaze shellac  salt natural-and-artificial-flavors dextrose caramel-color gelatin honey coffee yellow-5 sesame-oil yellow-6 red-3 blue-1 red-40,2.205437936082801,-0.7707894564703334,3.3671544325338827,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48185,peaches water sugar,-0.5170443430113844,2.739494094580231,0.06294739722520314,-0.9824169371330428,-0.7955793848408075,-0.7004115095156422
48203,spinach water salt,-0.8812790035995248,-0.28562831526822285,-0.6208923573923127,-0.8875760994956635,-0.7955793848408075,-0.7004115095156422
48242,potatoes water salt calcium-chloride,-0.6751084410024641,-0.42832276856296125,-0.5870059032642312,-0.9996607257943846,-0.7955793848408075,-0.7004115095156422
48243,black-beans water salt,-0.5435028985446738,0.5419995138412597,-0.6208923573923127,-0.5674882724695084,-0.7955793848408075,-0.7004115095156422
48246,potatoes water salt ascorbic-acid citric-acid,-0.4960836691473499,-0.08585608065558911,-0.5875614189056751,-0.9371519918970209,-0.7798991537155797,-0.7004115095156422
48330,corn-syrup sugar popcorn brown-sugar canola-oil natural-flavors salt soy-lecithin,1.733307347735532,0.2566106072517831,1.9583667658319976,-0.6806506355595632,-0.3288311716798632,-0.19594080742917377
48441,milkfat-and-nonfat-milk strawberries sugar corn-syrup high-fructose-corn-syrup whey corn-starch-modified mono-and-diglycerides natural-and-artificial-flavor guar-gum calcium-sulfate locust-bean-gum sodium-bicarbonate citric-acid carrageenan,-0.13356709658085172,-0.7707894564703334,0.47347345625229015,-0.7388484222915915,-0.3204683817464084,0.1559169091521446
48553,water sugar corn-syrup citric-acid guar-gum natural-and-artificial-flavor artificial-colors blue-#1 red-#40 yellow-#6  caramel-color sodium-benzoate preservative ,-0.3527951281423928,-0.7707894564703334,0.17293949423110733,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48554,water sugar corn-syrup citric-acid guar-gum natural-and-artificial-flavor artificial-colors blue-#1 red-#40  sodium-benzoate preservative ,-0.3527951281423928,-0.7707894564703334,0.17293949423110733,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48573,tomato-concentrate water tomato-paste  citric-acid,-0.6283764468137971,-0.3141672059271705,-0.347578661801884,-0.7119050025082452,-0.7955793848408075,-0.7004115095156422
48580,water natural-&-artificial-flavors sucralose cellulose-gum citric-acid acesulfame-potassium potassium-sorbate sodium-benzoate caramel-color,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48581,water natural-&-artificial-flavor citric-acid sucralose cellulose-gum acesulfame-potassium potassium-sorbate sodium-benzoate salt caramel-color,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48630,enriched-wheat-flour-[flour malted-barley-flour reduced-iron niacin thiamin-mononitrate vitamin-b1  riboflavin vitamin-b2  folic-acid] water honey high-fructose-corn-syrup whole-wheat-flour wheat-bran wheat-gluten yeast salt soybean-oil ,0.7515918521691952,0.2566106072517831,-0.2242541894013247,0.08885343345280967,-0.7020206724602823,-0.7004115095156422
48655,potatoes vegetable-oil contains-one-or-more-of-the-following:-corn cottonseed soybean sunflower ,0.9969348216596974,0.2566106072517831,-0.6208923573923127,-0.2958986010533769,0.8842960430419193,0.30852989465729475
48656,potatoes vegetable-oil contains-one-or-more-of-the-following:-corn cottonseed soybean sunflower  whey nonfat-dry-milk dextrose maltodextrin salt buttermilk-solids dehydrated-onion sugar butter cream salt  sour-cream cream nonfat-milk c,0.9969348216596974,0.2566106072517831,-0.4225732733968187,-0.2958986010533769,0.6977012926517098,0.30852989465729475
48662,tomato-puree water tomato-paste citric-acid  diced-tomatoes green-bell-peppers jalapeno-peppers dried-onion vinegar salt sugar dried-garlic natural-flavor spice,-0.633874328483052,0.14245504461599237,-0.44146080520591335,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48669,tomato-puree water tomato-paste citric-acid  diced-tomatoes onions green-bell-peppers jalapeno-peppers sugar lime-juice-concentrate salt garlic distilled-vinegar soybean-oil natural-flavor spices,-0.633874328483052,0.14245504461599237,-0.262584768660958,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48671,tomato-puree water tomato-paste citric-acid  diced-tomatoes green-bell-peppers jalapeno-peppers dried-onion vinegar salt sugar dried-garlic natural-flavor spice,-0.633874328483052,0.14245504461599237,-0.44146080520591335,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
48709,water corn-syrup whey high-fructose-corn-syrup buttermilk milkfat-and-nonfat-milk sugar cocoa-processed-with-alkali cocoa wheat-flour guar-gum carrageenan soy-lecithin malt,-0.11844792199040056,-0.7707894564703334,0.6779032123036678,-0.645085321445546,-0.6257102143175075,-0.42486028568689893
48720,water whey maltodextrin polydextrose milkfat-and-nonfat-milk cocoa-processed-with-alkali buttermilk mono--and-diglycerides guar-gum aspartame locust-bean-gum carrageenan,-0.19335655973399923,-0.7707894564703334,-0.3431345366703323,-0.5265342743988219,-0.6649107921305767,-0.5237761096254222
48739,nonfat-milk cream sugar corn-syrup cocoa-processed-with-alkali whey cellulose-gum mono-and-diglycerides locust-bean-gum carrageenan,-0.13356709658085172,-0.7707894564703334,0.5573563181103284,-0.5750324300088454,-0.2410218773785881,0.2633112322853985
48756,nonfat-milk cream sugar corn-syrup strawberry-puree strawberry-puree corn-syrup sugar high-fructose-corn-syrup citric-acid cellulose-gum natural-flavor red-40  whey cocoa-processed-with-alkali guar-gum monoglycerides xanthan-gum carrageenan vanilla annatto-extract,-0.06999783978009132,-0.7707894564703334,0.6673484151162327,-0.7528590005789315,-0.18979978903617764,0.3240738098476342
48758,nonfat-milk cream sugar corn-syrup whey cocoa-processed-with-alkali vanilla guar-gum monoglycerides xanthan-gum carrageenan annatto,-0.11982239240771428,-0.7707894564703334,0.6673484151162327,-0.7528590005789315,-0.18979978903617764,0.3240738098476342
48803,raisins,1.6965402640723897,0.6561550764770505,3.4065960430764037,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
48859,enriched-wheat-flour flour niacin reduced-iron thiamin-mononitrate-[vitamin-b1] riboflavin-[vitamin-b2] folic-acid  water whey vegetable-oil canola-and/or-soybean-oil  buttermilk eggs soy-lecithin leavening sodium-acid-pyrophosphate sodium-bicarbonate  sugar calcium-carbonate salt vitamin-a-palmitate niacinamide reduced-iron pyridoxine-hydrochloride vitamin-b6  riboflavin vitamin-b2  thiamin-mononitrate vitamin-b1  folic-acid vitamin-b12,0.30969961300282867,-0.3712449872450659,-0.46201488393934,-0.4500149622141182,-0.3476474490301364,-0.49834061204123054
48861,enriched-wheat-flour flour niacin reduced-iron thiamin-mononitrate-[vitamin-b1] riboflavin-[vitamin-b2] folic-acid  water whey vegetable-oil canola-and/or-soybean-oil  eggs soy-lecithin leavening sodium-acid-pyrophosphate  sodium-bicarbonate  sugar calcium-carbonate salt vitamin-a-palmitate niacinamide reduced-iron pyridoxine-hydrochloride vitamin-b6  riboflavin vitamin-b2  thiamin-mononitrate vitamin-b1  folic-acid vitamin-b12,0.35883693042179476,-0.3712449872450659,-0.46201488393934,-0.4500149622141182,-0.27290501399988437,-0.49834061204123054
48869,enriched-wheat-flour flour niacin reduced-iron thiamin-mononitrate-[vitamin-b1] riboflavin-[vitamin-b2] folic-acid  whey water vegetable-oil canola-and/or-soybean-oil  chocolate-chips sugar chocolate-liquor cocoa-butter soy-lecithin  sugar,0.40797424784076086,-0.3712449872450659,-0.14481545267483825,-0.4500149622141182,-0.12342014393938042,-0.3980117049035855
48889,raspberries,-0.5493443978182572,1.0556995457023182,-0.38257614721285355,-0.9112863089050084,-0.758469504511102,-0.7004115095156422
48896,onions,-0.6833552635063467,-0.08585608065558911,-0.4247953359625946,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
48897,green-beans,-0.7348979041556118,0.19953282593388766,-0.49590133806742154,-0.9446961494363579,-0.7955793848408075,-0.7004115095156422
48900,carrots,-0.7266510816517293,-0.11439497131453683,-0.4270173985283704,-0.9403852022710224,-0.7955793848408075,-0.7004115095156422
48901,green-beans,-0.7348979041556118,0.19953282593388766,-0.49590133806742154,-0.9446961494363579,-0.7955793848408075,-0.7004115095156422
48902,carrots,-0.7266510816517293,-0.11439497131453683,-0.4270173985283704,-0.9403852022710224,-0.7955793848408075,-0.7004115095156422
48906,broccoli,-0.7967490729347299,0.28514949791073074,-0.48367999395565436,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
48909,green-beans,-0.7348979041556118,0.19953282593388766,-0.49590133806742154,-0.9446961494363579,-0.7955793848408075,-0.7004115095156422
